target_pid,submitting_tid,type,count,gpu_time_us,initialized_s,submitted_s,start_execution_s,finished_s,ane
6568,5992,Render,1,205.100,29.404986800,29.405001800,29.405357700,29.405562800,1/10/1
6568,5992,Render,1,204.900,37.819813600,37.819844500,37.820213500,37.820418400,1/10/1
6568,5992,Render,1,204.600,33.443474700,33.443490100,33.443853700,33.444058300,1/10/1
6568,4612,BLT,1,203.900,25.132316900,25.132849900,25.134175400,25.134379300,1/1/1
6568,4612,BLT,1,203.900,25.288449800,25.288906700,25.290260200,25.290464100,1/1/1
6568,5992,Render,1,203.800,32.870237100,32.870250900,32.870578800,32.870782600,1/10/1
6568,5992,Render,1,203.500,37.772532200,37.772546400,37.772916200,37.773119700,1/10/1
6568,5992,Render,1,203.400,33.393653600,33.393688100,33.394059600,33.394263000,1/10/1
6568,4612,BLT,1,202.900,29.352931200,29.353358400,29.354636700,29.354839600,1/1/1
6568,5992,Render,1,202.300,26.864802700,26.864816400,26.865147200,26.865349500,1/10/1
6568,5992,Render,1,201.800,29.301338900,29.301353600,29.301711400,29.301913200,1/10/1
6568,5992,Render,1,201.600,31.453628400,31.453642000,31.454019000,31.454220600,1/10/1
6568,5992,Render,1,201.100,25.243516500,25.243552700,25.243907500,25.244108600,1/10/1
6568,5992,Render,1,200.100,32.826626500,32.826640100,32.826983100,32.827183200,1/10/1
6568,5992,Render,1,200.000,22.954797500,22.954810900,22.955239400,22.955439400,1/10/1
6568,5992,Render,1,199.700,35.715753400,35.715778200,35.716172000,35.716371700,1/10/1
6568,5992,Render,1,199.200,40.160612000,40.160630400,40.160999900,40.161199100,1/10/1
6568,5992,Render,1,198.500,26.825450900,26.825469600,26.825812300,26.826010800,1/10/1
6568,5992,Render,1,198.300,35.858915500,35.858940200,35.859311300,35.859509600,1/10/1
6568,5992,Render,1,198.100,29.355572500,29.355589700,29.356261800,29.356459900,1/10/1
6568,5992,Render,1,198.100,40.112393100,40.112407400,40.112784500,40.112982600,1/10/1
6568,5992,Render,1,197.500,31.765965000,31.765983200,31.766320500,31.766518000,1/10/1
6568,5992,Render,1,197.200,27.136816700,27.136831000,27.137219700,27.137416900,1/10/1
6568,5992,Render,1,196.600,32.782664900,32.782693200,32.783020400,32.783217000,1/10/1
6568,5992,Render,1,196.400,21.852745900,21.852762900,21.853064700,21.853261100,1/10/1
6568,5992,Render,1,196.400,21.937368300,21.937382200,21.937719500,21.937915900,1/10/1
6568,5992,Render,1,196.400,25.185369100,25.185384000,25.185844300,25.186040700,1/10/1
6568,5992,Render,1,195.700,25.134567600,25.134585900,25.134956900,25.135152600,1/10/1
6568,5992,Render,1,195.500,30.586746600,30.586765900,30.587105300,30.587300800,1/10/1
6568,5992,Render,1,195.300,23.910112000,23.910125500,23.910438000,23.910633300,1/10/1
6568,5992,Render,1,194.500,35.498876100,35.498890400,35.499274900,35.499469400,1/10/1
6568,5992,Render,1,194.300,26.780848300,26.780861700,26.781203700,26.781398000,1/10/1
6568,5992,Render,1,193.500,25.723851300,25.723870500,25.724243800,25.724437300,1/10/1
6568,5992,Render,1,193.200,25.291331700,25.291345300,25.292301500,25.292494700,1/10/1
6568,4612,Render,1,192.800,23.213300100,23.213325100,23.213689500,23.213882300,1/1/1
6568,5992,Render,1,191.900,39.056604600,39.056620900,39.056910500,39.057102400,1/10/1
6568,5992,Render,1,191.100,27.293686400,27.293707300,27.294086600,27.294277700,1/10/1
6568,4612,Render,1,190.600,35.763955900,35.763974300,35.764325300,35.764515900,1/1/1
6568,5992,Render,1,189.700,40.213261700,40.213276000,40.213779100,40.213968800,1/10/1
6568,5992,Render,1,189.600,33.975951000,33.975964400,33.976299800,33.976489400,1/10/1
6568,4612,Render,1,188.200,23.164579300,23.164595800,23.164973700,23.165161900,1/1/1
6568,5992,Render,1,187.600,38.314963200,38.314977300,38.315315800,38.315503400,1/10/1
6568,4612,Render,1,185.700,40.111261100,40.111307400,40.111494800,40.111680500,1/1/1
6568,5992,Render,1,185.300,33.888471500,33.888485200,33.888833100,33.889018400,1/10/1
6568,5992,Render,1,184.900,35.064931700,35.064945200,35.065277800,35.065462700,1/10/1
6568,5992,Render,1,183.600,36.631437000,36.631451700,36.631785300,36.631968900,1/10/1
6568,5992,Render,1,183.100,24.308033200,24.308052900,24.308400700,24.308583800,1/10/1
6568,4612,Render,1,182.900,23.261521700,23.261538000,23.261915600,23.262098500,1/1/1
6568,5992,Render,1,182.600,33.298444300,33.298457700,33.298783900,33.298966500,1/10/1
6568,5992,Render,1,182.400,23.739892800,23.739905900,23.740243700,23.740426100,1/10/1
6568,4612,Render,1,182.400,35.811130500,35.811160000,35.811352200,35.811534600,1/1/1
6568,5992,Render,1,182.000,41.739527000,41.739541600,41.740024500,41.740206500,1/10/1
6568,5992,Render,1,181.800,41.033817900,41.033836900,41.034159500,41.034341300,1/10/1
6568,5992,Render,1,181.800,41.653695800,41.653709300,41.654009000,41.654190800,1/10/1
6568,5992,Render,1,181.500,33.932538400,33.932565100,33.932871000,33.933052500,1/10/1
6568,5992,Render,1,181.200,29.214335700,29.214348700,29.214678700,29.214859900,1/10/1
6568,4612,Render,1,180.900,23.114891500,23.114912400,23.115245200,23.115426100,1/1/1
6568,5992,Render,1,180.200,31.982781700,31.982814500,31.983117900,31.983298100,1/10/1
6568,5992,Render,1,180.200,36.444199300,36.444213500,36.444543900,36.444724100,1/10/1
6568,5992,Render,1,180.200,40.439891300,40.439909800,40.440234800,40.440415000,1/10/1
6568,5992,Render,1,180.100,41.381355900,41.381369600,41.381711600,41.381891700,1/10/1
6568,5992,Render,1,179.700,40.931577400,40.931595900,40.931916600,40.932096300,1/10/1
6568,5992,Render,1,179.300,32.954819000,32.954832800,32.955176800,32.955356100,1/10/1
6568,5992,Render,1,178.500,39.970538800,39.970552200,39.970880400,39.971058900,1/10/1
6568,5992,Render,1,178.500,41.465038400,41.465052200,41.465387800,41.465566300,1/10/1
6568,5992,Render,1,178.400,36.721418900,36.721433900,36.721893600,36.722072000,1/10/1
6568,5992,Render,1,178.000,22.210367400,22.210380500,22.210710700,22.210888700,1/10/1
6568,5992,Render,1,178.000,30.715894300,30.715907900,30.716242200,30.716420200,1/10/1
6568,5992,Render,1,178.000,32.432621900,32.432640300,32.432972800,32.433150800,1/10/1
6568,5992,Render,1,177.800,26.726576300,26.726594900,26.726915500,26.727093300,1/10/1
6568,5992,Render,1,177.700,32.283785900,32.283799400,32.284139900,32.284317600,1/10/1
6568,5992,Render,1,177.500,37.505772300,37.505786100,37.506117900,37.506295400,1/10/1
6568,5992,Render,1,177.500,41.077738100,41.077807700,41.078076600,41.078254100,1/10/1
6568,5992,Render,1,177.400,29.167933400,29.167946600,29.168406700,29.168584100,1/10/1
6568,5992,Render,1,177.300,25.087865400,25.087879000,25.088222400,25.088399700,1/10/1
6568,5992,Render,1,177.300,32.561117600,32.561136400,32.561471900,32.561649200,1/10/1
6568,5992,Render,1,177.200,29.257291800,29.257306300,29.257621100,29.257798300,1/10/1
6568,5992,Render,1,177.100,35.320657500,35.320676300,35.320978200,35.321155300,1/10/1
6568,5992,Render,1,176.900,41.551967500,41.551981000,41.552362100,41.552539000,1/10/1
6568,5992,Render,1,176.600,23.532507800,23.532521100,23.532857300,23.533033900,1/10/1
6568,5992,Render,1,176.300,22.120803600,22.120818000,22.121134300,22.121310600,1/10/1
6568,5992,Render,1,176.200,25.422748800,25.422763300,25.423108200,25.423284400,1/10/1
6568,5992,Render,1,176.200,41.609346100,41.609368800,41.609680400,41.609856600,1/10/1
6568,5992,Render,1,176.100,22.777013000,22.777030600,22.777356100,22.777532200,1/10/1
6568,5992,Render,1,176.100,39.197983500,39.197997000,39.198341100,39.198517200,1/10/1
6568,5992,Render,1,175.900,22.065518100,22.065532100,22.065869700,22.066045600,1/10/1
6568,5992,Render,1,175.900,35.991583500,35.991597100,35.991915100,35.992091000,1/10/1
6568,5992,Render,1,175.800,24.875350600,24.875369600,24.875719200,24.875895000,1/10/1
6568,5992,Render,1,175.800,41.163393500,41.163411900,41.163742600,41.163918400,1/10/1
6568,5992,Render,1,175.700,24.264791100,24.264804700,24.265142500,24.265318200,1/10/1
6568,5992,Render,1,175.700,40.983419900,40.983433600,40.983774600,40.983950300,1/10/1
6568,5992,Render,1,175.600,24.603714300,24.603727900,24.604061400,24.604237000,1/10/1
6568,5992,Render,1,175.600,35.542556700,35.542570400,35.542893300,35.543068900,1/10/1
6568,5992,Render,1,175.600,36.674738300,36.674757000,36.675086600,36.675262200,1/10/1
6568,5992,Render,1,175.600,41.334183500,41.334203400,41.334568600,41.334744200,1/10/1
6568,5992,Render,1,175.500,25.377106300,25.377120100,25.377455800,25.377631300,1/10/1
6568,5992,Render,1,175.400,26.467160500,26.467180300,26.467505800,26.467681200,1/10/1
6568,5992,Render,1,175.300,32.197738800,32.197760100,32.198076400,32.198251700,1/10/1
6568,5992,Render,1,175.300,32.339553800,32.339567500,32.339896100,32.340071400,1/10/1
6568,5992,Render,1,175.200,31.674541400,31.674557200,31.674863800,31.675039000,1/10/1
6568,5992,Render,1,175.200,33.214567500,33.214581400,33.214914300,33.215089500,1/10/1
6568,5992,Render,1,175.100,29.126766700,29.126779600,29.127109800,29.127284900,1/10/1
6568,5992,Render,1,175.000,23.826180900,23.826194400,23.826532500,23.826707500,1/10/1
6568,5992,Render,1,175.000,26.338576200,26.338589400,26.338924900,26.339099900,1/10/1
6568,5992,Render,1,174.900,25.992909900,25.992924100,25.993251800,25.993426700,1/10/1
6568,5992,Render,1,174.800,22.336822000,22.336836100,22.337173900,22.337348700,1/10/1
6568,5992,Render,1,174.800,22.430790600,22.430817700,22.431154600,22.431329400,1/10/1
6568,5992,Render,1,174.800,40.848415600,40.848429300,40.848840600,40.849015400,1/10/1
6568,5992,Render,1,174.800,41.425272400,41.425286200,41.425622300,41.425797100,1/10/1
6568,5992,Render,1,174.700,22.605340700,22.605354600,22.605689900,22.605864600,1/10/1
6568,5992,Render,1,174.400,26.207090700,26.207111400,26.207412600,26.207587000,1/10/1
6568,5992,Render,1,174.400,35.671325500,35.671339600,35.671665300,35.671839700,1/10/1
6568,5992,Render,1,174.200,33.168408300,33.168422000,33.168805500,33.168979700,1/10/1
6568,5992,Render,1,174.100,32.386886700,32.386905400,32.387217300,32.387391400,1/10/1
6568,5992,Render,1,174.000,22.252817000,22.252830500,22.253172300,22.253346300,1/10/1
6568,5992,Render,1,174.000,24.390196700,24.390210700,24.390604000,24.390778000,1/10/1
6568,5992,Render,1,174.000,35.582992300,35.583013300,35.583315100,35.583489100,1/10/1
6568,5992,Render,1,174.000,38.448055900,38.448089700,38.448432300,38.448606300,1/10/1
6568,5992,Render,1,174.000,41.123476600,41.123494600,41.123820100,41.123994100,1/10/1
6568,5992,Render,1,173.900,24.049321500,24.049335400,24.049719600,24.049893500,1/10/1
6568,5992,Render,1,173.900,41.204622200,41.204644900,41.204976300,41.205150200,1/10/1
6568,5992,Render,1,173.900,41.289579400,41.289598200,41.289942400,41.290116300,1/10/1
6568,5992,Render,1,173.800,31.854714400,31.854740700,31.855054500,31.855228300,1/10/1
6568,5992,Render,1,173.800,39.757552900,39.757570500,39.757891300,39.758065100,1/10/1
6568,5992,Render,1,173.700,35.403271200,35.403285300,35.403621300,35.403795000,1/10/1
6568,5992,Render,1,173.700,40.757884600,40.757899400,40.758261300,40.758435000,1/10/1
6568,5992,Render,1,173.600,26.425615000,26.425641400,26.425948100,26.426121700,1/10/1
6568,5992,Render,1,173.600,35.457139600,35.457153700,35.457492500,35.457666100,1/10/1
6568,5992,Render,1,173.500,26.683142800,26.683156600,26.683494100,26.683667600,1/10/1
6568,5992,Render,1,173.500,27.088127400,27.088145700,27.088470400,27.088643900,1/10/1
6568,5992,Render,1,173.500,40.309075100,40.309096100,40.309428700,40.309602200,1/10/1
6568,5992,Render,1,173.400,23.869726000,23.869744200,23.870052900,23.870226300,1/10/1
6568,5992,Render,1,173.400,31.941778100,31.941791800,31.942177000,31.942350400,1/10/1
6568,5992,Render,1,173.300,22.166834100,22.166847900,22.167200700,22.167374000,1/10/1
6568,5992,Render,1,173.300,28.614302200,28.614316300,28.614642000,28.614815300,1/10/1
6568,5992,Render,1,173.300,39.627582100,39.627601200,39.627997800,39.628171100,1/10/1
6568,5992,Render,1,173.300,40.484147200,40.484166700,40.484501200,40.484674500,1/10/1
6568,5992,Render,1,173.100,28.222118200,28.222132200,28.222463000,28.222636100,1/10/1
6568,5992,Render,1,173.100,31.297764500,31.297778000,31.298113600,31.298286700,1/10/1
6568,5992,Render,1,173.100,36.897728900,36.897743700,36.898078500,36.898251600,1/10/1
6568,5992,Render,1,173.000,23.404620600,23.404634400,23.405026400,23.405199400,1/10/1
6568,5992,Render,1,173.000,26.251569600,26.251583800,26.251924400,26.252097400,1/10/1
6568,5992,Render,1,172.900,22.736572000,22.736585500,22.736922800,22.737095700,1/10/1
6568,5992,Render,1,172.900,33.040336200,33.040355600,33.040685100,33.040858000,1/10/1
6568,5992,Render,1,172.900,33.082713200,33.082734300,33.083046800,33.083219700,1/10/1
6568,5992,Render,1,172.800,24.182161200,24.182175200,24.182499900,24.182672700,1/10/1
6568,5992,Render,1,172.700,32.025549600,32.025565900,32.025861800,32.026034500,1/10/1
6568,5992,Render,1,172.600,24.225637100,24.225650400,24.226029400,24.226202000,1/10/1
6568,5992,Render,1,172.500,36.354815600,36.354828900,36.355153600,36.355326100,1/10/1
6568,5992,Render,1,172.400,23.963899500,23.963913500,23.964353700,23.964526100,1/10/1
6568,5992,Render,1,172.400,24.006605000,24.006618600,24.006949500,24.007121900,1/10/1
6568,5992,Render,1,172.400,24.560725700,24.560745800,24.561058300,24.561230700,1/10/1
6568,5992,Render,1,172.400,32.065880200,32.065894500,32.066216900,32.066389300,1/10/1
6568,5992,Render,1,172.400,37.675667500,37.675681400,37.676015500,37.676187900,1/10/1
6568,5992,Render,1,172.300,23.307992900,23.308006500,23.308348400,23.308520700,1/10/1
6568,5992,Render,1,172.300,24.136463500,24.136481200,24.136812200,24.136984500,1/10/1
6568,5992,Render,1,172.300,37.377596000,37.377605900,37.377958100,37.378130400,1/10/1
6568,5992,Render,1,172.100,31.126120700,31.126134100,31.126468200,31.126640300,1/10/1
6568,5992,Render,1,172.100,32.155503200,32.155516500,32.155895700,32.156067800,1/10/1
6568,5992,Render,1,172.100,37.293653300,37.293667100,37.294004800,37.294176900,1/10/1
6568,5992,Render,1,172.100,38.400469100,38.400482600,38.400821000,38.400993100,1/10/1
6568,5992,Render,1,172.000,26.124244700,26.124258500,26.124634500,26.124806500,1/10/1
6568,5992,Render,1,171.900,22.519417300,22.519430800,22.519808700,22.519980600,1/10/1
6568,5992,Render,1,171.900,29.973861900,29.973875500,29.974213800,29.974385700,1/10/1
6568,5992,Render,1,171.800,36.166934100,36.166952500,36.167295000,36.167466800,1/10/1
6568,5992,Render,1,171.700,30.900387800,30.900411600,30.900714200,30.900885900,1/10/1
6568,5992,Render,1,171.600,24.432779900,24.432794100,24.433171000,24.433342600,1/10/1
6568,5992,Render,1,171.500,24.706654800,24.706668100,24.706982200,24.707153700,1/10/1
6568,5992,Render,1,171.500,32.240303100,32.240322400,32.240679300,32.240850800,1/10/1
6568,5992,Render,1,171.500,38.843467200,38.843480600,38.843818200,38.843989700,1/10/1
6568,5992,Render,1,171.500,40.352394600,40.352408400,40.352748000,40.352919500,1/10/1
6568,5992,Render,1,171.500,41.781572600,41.781587100,41.781909100,41.782080600,1/10/1
6568,5992,Render,1,171.400,23.783087500,23.783101900,23.783429600,23.783601000,1/10/1
6568,5992,Render,1,171.400,33.126093500,33.126108400,33.126418800,33.126590200,1/10/1
6568,5992,Render,1,171.300,24.516342400,24.516356900,24.516676900,24.516848200,1/10/1
6568,5992,Render,1,171.300,28.952753800,28.952778100,28.953136800,28.953308100,1/10/1
6568,5992,Render,1,171.300,38.491837800,38.491851400,38.492189500,38.492360800,1/10/1
6568,5992,Render,1,171.200,37.027543000,37.027558000,37.027865200,37.028036400,1/10/1
6568,5992,Render,1,171.100,24.830812500,24.830827300,24.831159500,24.831330600,1/10/1
6568,5992,Render,1,171.100,26.554911600,26.554925800,26.555201200,26.555372300,1/10/1
6568,5992,Render,1,171.000,36.214362400,36.214376400,36.214714100,36.214885100,1/10/1
6568,5992,Render,1,170.900,26.509938100,26.509951700,26.510301200,26.510472100,1/10/1
6568,5992,Render,1,170.900,39.149567500,39.149580900,39.149917400,39.150088300,1/10/1
6568,5992,Render,1,170.800,27.824423200,27.824436800,27.824826700,27.824997500,1/10/1
6568,5992,Render,1,170.800,37.336348500,37.336362500,37.336693000,37.336863800,1/10/1
6568,5992,Render,1,170.700,22.648226900,22.648240000,22.648573000,22.648743700,1/10/1
6568,5992,Render,1,170.700,36.488007700,36.488021400,36.488350400,36.488521100,1/10/1
6568,5992,Render,1,170.700,36.856802000,36.856820000,36.857153300,36.857324000,1/10/1
6568,5992,Render,1,170.700,37.116182200,37.116195300,37.116511700,37.116682400,1/10/1
6568,5992,Render,1,170.600,38.356593800,38.356614700,38.356940900,38.357111500,1/10/1
6568,5992,Render,1,170.500,28.306022300,28.306041200,28.306369000,28.306539500,1/10/1
6568,5992,Render,1,170.500,39.497954800,39.497980300,39.498312100,39.498482600,1/10/1
6568,5992,Render,1,170.400,22.475600600,22.475613800,22.475943900,22.476114300,1/10/1
6568,5992,Render,1,170.400,32.475319900,32.475339900,32.475674600,32.475845000,1/10/1
6568,5992,Render,1,170.400,38.051281800,38.051296700,38.051612100,38.051782500,1/10/1
6568,5992,Render,1,170.300,25.044128100,25.044150000,25.044521700,25.044692000,1/10/1
6568,5992,Render,1,170.300,40.800362900,40.800376400,40.800771200,40.800941500,1/10/1
6568,5992,Render,1,170.200,24.785117700,24.785131300,24.785456500,24.785626700,1/10/1
6568,5992,Render,1,170.200,26.906391600,26.906424400,26.906732200,26.906902400,1/10/1
6568,5992,Render,1,170.200,39.927762200,39.927783400,39.928115800,39.928286000,1/10/1
6568,5992,Render,1,170.100,25.950799500,25.950818200,25.951157800,25.951327900,1/10/1
6568,5992,Render,1,170.100,28.872378400,28.872396700,28.872717200,28.872887300,1/10/1
6568,5992,Render,1,170.100,40.056564300,40.056583300,40.056888700,40.057058800,1/10/1
6568,5992,Render,1,170.000,30.997684200,30.997698000,30.998079500,30.998249500,1/10/1
6568,5992,Render,1,170.000,32.516747800,32.516774800,32.517074600,32.517244600,1/10/1
6568,5992,Render,1,170.000,34.197836400,34.197850300,34.198182200,34.198352200,1/10/1
6568,5992,Render,1,170.000,39.542534700,39.542548700,39.542886100,39.543056100,1/10/1
6568,5992,Render,1,169.900,29.042232000,29.042245400,29.042578000,29.042747900,1/10/1
6568,5992,Render,1,169.800,38.616952200,38.616979200,38.617304700,38.617474500,1/10/1
6568,5992,Render,1,169.700,22.821803300,22.821817900,22.822262600,22.822432300,1/10/1
6568,5992,Render,1,169.700,37.158685800,37.158699400,37.159024600,37.159194300,1/10/1
6568,5992,Render,1,169.600,22.023006100,22.023019800,22.023373800,22.023543400,1/10/1
6568,5992,Render,1,169.600,22.949933700,22.949957700,22.949957700,22.950127300,1/10/1
6568,5992,Render,1,169.600,36.123504500,36.123519100,36.123874100,36.124043700,1/10/1
6568,5992,Render,1,169.500,27.335143900,27.335157800,27.335495700,27.335665200,1/10/1
6568,5992,Render,1,169.400,31.256372000,31.256385200,31.256704300,31.256873700,1/10/1
6568,5992,Render,1,169.200,27.643307700,27.643321100,27.643660500,27.643829700,1/10/1
6568,5992,Render,1,169.200,31.898818600,31.898832200,31.899212500,31.899381700,1/10/1
6568,5992,Render,1,169.100,25.334601400,25.334615500,25.335001500,25.335170600,1/10/1
6568,5992,Render,1,169.100,26.035526800,26.035545000,26.035876200,26.036045300,1/10/1
6568,5992,Render,1,169.100,28.043644700,28.043658100,28.043989000,28.044158100,1/10/1
6568,5992,Render,1,169.100,35.902482800,35.902496600,35.902832000,35.903001100,1/10/1
6568,5992,Render,1,169.100,40.714903600,40.714917700,40.715301600,40.715470700,1/10/1
6568,5992,Render,1,169.000,27.599361900,27.599376900,27.599691600,27.599860600,1/10/1
6568,5992,Render,1,168.900,27.909857400,27.909871000,27.910214000,27.910382900,1/10/1
6568,5992,Render,1,168.900,39.671665400,39.671679000,39.672011300,39.672180200,1/10/1
6568,5992,Render,1,168.800,26.993871100,26.993884400,26.994214100,26.994382900,1/10/1
6568,5992,Render,1,168.800,39.457169300,39.457184000,39.457556300,39.457725100,1/10/1
6568,5992,Render,1,168.700,30.107968000,30.107982800,30.108360400,30.108529100,1/10/1
6568,5992,Render,1,168.700,30.322648300,30.322661700,30.322970600,30.323139300,1/10/1
6568,5992,Render,1,168.700,31.810205500,31.810218900,31.810562200,31.810730900,1/10/1
6568,5992,Render,1,168.700,37.931343600,37.931357200,37.931670500,37.931839200,1/10/1
6568,5992,Render,1,168.700,38.659976800,38.659991900,38.660310200,38.660478900,1/10/1
6568,5992,Render,1,168.600,36.941218100,36.941236900,36.941565400,36.941734000,1/10/1
6568,5992,Render,1,168.500,26.949638000,26.949651600,26.950047000,26.950215500,1/10/1
6568,5992,Render,1,168.500,30.759260800,30.759276000,30.759640200,30.759808700,1/10/1
6568,5992,Render,1,168.500,31.723336000,31.723350300,31.723746400,31.723914900,1/10/1
6568,5992,Render,1,168.500,36.533810500,36.533825300,36.534152400,36.534320900,1/10/1
6568,5992,Render,1,168.400,33.256439400,33.256452700,33.256782000,33.256950400,1/10/1
6568,5992,Render,1,168.300,28.264049100,28.264063300,28.264396100,28.264564400,1/10/1
6568,5992,Render,1,168.300,35.116601600,35.116615000,35.116941800,35.117110100,1/10/1
6568,5992,Render,1,168.300,37.633226400,37.633240300,37.633564400,37.633732700,1/10/1
6568,5992,Render,1,168.200,34.588568100,34.588580800,34.588911700,34.589079900,1/10/1
6568,5992,Render,1,168.200,37.200054600,37.200073600,37.200379800,37.200548000,1/10/1
6568,5992,Render,1,168.200,41.507519100,41.507540100,41.507837700,41.508005900,1/10/1
6568,5992,Render,1,168.100,25.003863400,25.003877600,25.004247200,25.004415300,1/10/1
6568,5992,Render,1,168.100,27.865826500,27.865844600,27.866181900,27.866350000,1/10/1
6568,5992,Render,1,168.000,30.950343800,30.950357600,30.950739100,30.950907100,1/10/1
6568,5992,Render,1,167.900,23.593484900,23.593549100,23.593549100,23.593717000,1/5/1
6568,5992,Render,1,167.900,37.072817400,37.072838700,37.073199300,37.073367200,1/10/1
6568,5992,Render,1,167.800,27.380892600,27.380917200,27.381233000,27.381400800,1/10/1
6568,5992,Render,1,167.700,29.502209000,29.502223500,29.502547100,29.502714800,1/10/1
6568,5992,Render,1,167.600,31.083512600,31.083527400,31.083887200,31.084054800,1/10/1
6568,5992,Render,1,167.500,31.040982500,31.040996000,31.041330800,31.041498300,1/10/1
6568,5992,Render,1,167.400,35.198551400,35.198569400,35.198903200,35.199070600,1/10/1
6568,5992,Render,1,167.400,36.984707500,36.984725600,36.985050000,36.985217400,1/10/1
6568,5992,Render,1,167.100,30.280995500,30.281013400,30.281296700,30.281463800,1/10/1
6568,5992,Render,1,166.900,27.556235200,27.556252900,27.556590700,27.556757600,1/10/1
6568,5992,Render,1,166.900,38.576958700,38.576972300,38.577360000,38.577526900,1/10/1
6568,5992,Render,1,166.800,35.158533800,35.158546900,35.158860800,35.159027600,1/10/1
6568,5992,Render,1,166.700,29.886899300,29.886915300,29.887260300,29.887427000,1/10/1
6568,5992,Render,1,166.600,30.059270700,30.059283800,30.059619800,30.059786400,1/10/1
6568,5992,Render,1,166.400,25.781798200,25.781812300,25.782215500,25.782381900,1/10/1
6568,5992,Render,1,166.400,30.148319400,30.148338200,30.148672600,30.148839000,1/10/1
6568,5992,Render,1,166.300,24.916353900,24.916383200,24.916712100,24.916878400,1/10/1
6568,5992,Render,1,166.300,39.584043800,39.584058300,39.584511800,39.584678100,1/10/1
6568,5992,Render,1,166.200,25.467425100,25.467444600,25.467820200,25.467986400,1/10/1
6568,5992,Render,1,166.200,31.167398300,31.167425800,31.167723800,31.167890000,1/10/1
6568,5992,Render,1,166.200,34.500230700,34.500255600,34.500563200,34.500729400,1/10/1
6568,5992,Render,1,166.100,23.490293600,23.490306800,23.490636900,23.490803000,1/10/1
6568,5992,Render,1,165.800,28.180810500,28.180850400,28.181144800,28.181310600,1/10/1
6568,5992,Render,1,165.800,29.835363100,29.835376900,29.835717200,29.835883000,1/10/1
6568,5992,Render,1,165.600,28.475761100,28.475774900,28.476106300,28.476271900,1/10/1
6568,5992,Render,1,165.600,34.325692900,34.325707100,34.326070700,34.326236300,1/10/1
6568,5992,Render,1,165.500,28.091172600,28.091186500,28.091502200,28.091667700,1/10/1
6568,5992,Render,1,165.400,28.703513300,28.703527200,28.703873100,28.704038500,1/10/1
6568,5992,Render,1,165.400,30.192758500,30.192773100,30.193142600,30.193308000,1/10/1
6568,5992,Render,1,165.300,30.016931100,30.016945000,30.017328400,30.017493700,1/10/1
6568,5992,Render,1,165.300,30.854428800,30.854442200,30.854819200,30.854984500,1/10/1
6568,5992,Render,1,165.200,28.392101100,28.392114800,28.392443100,28.392608300,1/10/1
6568,5992,Render,1,165.200,40.891385600,40.891404700,40.891777700,40.891942900,1/10/1
6568,5992,Render,1,165.100,28.520237200,28.520252600,28.520588300,28.520753400,1/10/1
6568,5992,Render,1,165.100,28.789971000,28.789985400,28.790320700,28.790485800,1/10/1
6568,5992,Render,1,165.000,37.590088600,37.590102500,37.590456200,37.590621200,1/10/1
6568,5992,Render,1,164.800,27.739262700,27.739276300,27.739600000,27.739764800,1/10/1
6568,5992,Render,1,164.800,38.787561300,38.787579300,38.787905200,38.788070000,1/10/1
6568,5992,Render,1,164.700,34.366598000,34.366616800,34.366949500,34.367114200,1/10/1
6568,5992,Render,1,164.600,28.349662400,28.349677800,28.350047500,28.350212100,1/10/1
6568,5992,Render,1,164.600,28.657060000,28.657074500,28.657436100,28.657600700,1/10/1
6568,5992,Render,1,164.400,36.302153400,36.302167700,36.302496000,36.302660400,1/10/1
6568,5992,Render,1,164.200,33.537106000,33.537120800,33.537430400,33.537594600,1/10/1
6568,5992,Render,1,164.200,37.243875200,37.243888900,37.244213600,37.244377800,1/10/1
6568,5992,Render,1,164.100,35.240366900,35.240380100,35.240712400,35.240876500,1/10/1
6568,5992,Render,1,164.100,36.585208400,36.585222600,36.585516200,36.585680300,1/10/1
6568,5992,Render,1,164.000,35.627107100,35.627121200,35.627506200,35.627670200,1/10/1
6568,5992,Render,1,164.000,36.037731300,36.037745000,36.038082400,36.038246400,1/10/1
6568,5992,Render,1,163.800,28.134082400,28.134096300,28.134479500,28.134643300,1/10/1
6568,5992,Render,1,163.700,36.257127400,36.257141200,36.257658500,36.257822200,1/10/1
6568,5992,Render,1,163.600,34.283594000,34.283607800,34.283938500,34.284102100,1/10/1
6568,5992,Render,1,163.600,38.092378000,38.092391800,38.092716800,38.092880400,1/10/1
6568,5992,Render,1,163.500,25.824511000,25.824524700,25.824850000,25.825013500,1/10/1
6568,5992,Render,1,163.500,27.998052600,27.998067900,27.998404200,27.998567700,1/10/1
6568,5992,Render,1,163.400,28.560828300,28.560841700,28.561171200,28.561334600,1/10/1
6568,5992,Render,1,163.400,29.590781400,29.590795900,29.591156400,29.591319800,1/10/1
6568,5992,Render,1,163.400,34.981117600,34.981135800,34.981448000,34.981611400,1/10/1
6568,5992,Render,1,163.100,39.099114100,39.099132300,39.099515400,39.099678500,1/10/1
6568,5992,Render,1,163.000,34.759420100,34.759435100,34.759869800,34.760032800,1/10/1
6568,5992,Render,1,162.900,27.425503400,27.425517200,27.425936600,27.426099500,1/10/1
6568,5992,Render,1,162.800,39.243142500,39.243156100,39.243628800,39.243791600,1/10/1
